"","X1","X2","count"
"4565",8,9,217
"4566",9,5,217
"4567",9,8,217
"4568",10,7,217
"4569",10,11,217
"4570",11,NA,217
"4571",12,3,217
"4572",12,6,217
"4573",12,13,217
"4574",13,6,217
"4575",14,15,217
"4576",15,14,217
"4577",16,16,217
"4578",1,NA,218
"4579",2,NA,218
"4580",3,5,218
"4581",3,15,218
"4582",4,10,218
"4583",5,3,218
"4584",6,6,218
"4585",7,10,218
"4586",8,9,218
"4587",9,NA,218
"4588",10,NA,218
"4589",11,11,218
"4590",12,13,218
"4591",13,NA,218
"4592",14,14,218
"4593",15,3,218
"4594",16,1,218
"4595",16,2,218
"4596",1,1,219
"4597",2,3,219
"4598",3,2,219
"4599",3,6,219
"4600",3,8,219
"4601",4,4,219
"4602",5,5,219
"4603",6,3,219
"4604",6,12,219
"4605",7,7,219
"4606",8,2,219
"4607",8,14,219
"4608",9,9,219
"4609",10,10,219
"4610",11,8,219
"4611",11,14,219
"4612",12,6,219
"4613",13,13,219
"4614",14,8,219
"4615",14,11,219
"4616",15,15,219
"4617",16,16,219
"4618",1,1,220
"4619",2,12,220
"4620",3,NA,220
"4621",4,9,220
"4622",5,3,220
"4623",6,12,220
"4624",7,NA,220
"4625",8,9,220
"4626",9,4,220
"4627",9,8,220
"4628",10,7,220
"4629",10,8,220
"4630",10,11,220
"4631",11,NA,220
"4632",12,2,220
"4633",12,6,220
"4634",13,13,220
"4635",14,14,220
"4636",15,8,220
"4637",16,16,220
"4638",1,13,221
"4639",2,3,221
"4640",3,2,221
"4641",4,5,221
"4642",5,NA,221
"4643",6,4,221
"4644",6,12,221
"4645",7,7,221
"4646",8,NA,221
"4647",9,8,221
"4648",9,13,221
"4649",10,11,221
"4650",11,10,221
"4651",12,6,221
"4652",12,13,221
"4653",12,15,221
"4654",13,12,221
"4655",14,11,221
"4656",15,2,221
"4657",16,16,221
"4658",1,8,222
"4659",2,3,222
"4660",3,NA,222
"4661",4,5,222
"4662",4,6,222
"4663",5,NA,222
"4664",6,12,222
"4665",7,10,222
"4666",8,1,222
"4667",8,11,222
"4668",9,1,222
"4669",10,NA,222
"4670",11,8,222
"4671",12,6,222
"4672",13,13,222
"4673",14,10,222
"4674",15,15,222
"4675",16,16,222
"4676",1,13,223
"4677",2,5,223
"4678",2,13,223
"4679",3,3,223
"4680",4,4,223
"4681",5,2,223
"4682",6,NA,223
"4683",7,11,223
"4684",8,11,223
"4685",9,7,223
"4686",10,11,223
"4687",11,7,223
"4688",11,8,223
"4689",11,10,223
"4690",11,14,223
"4691",12,6,223
"4692",13,2,223
"4693",14,11,223
"4694",15,15,223
"4695",16,16,223
"4696",1,1,224
"4697",2,2,224
"4698",3,3,224
"4699",4,4,224
"4700",5,6,224
"4701",6,12,224
"4702",6,15,224
"4703",7,NA,224
"4704",8,8,224
"4705",9,9,224
"4706",10,7,224
"4707",11,11,224
"4708",12,6,224
"4709",13,13,224
"4710",14,14,224
"4711",15,NA,224
"4712",16,16,224
"4713",1,15,225
"4714",2,2,225
"4715",3,3,225
"4716",4,5,225
"4717",4,11,225
"4718",5,4,225
"4719",6,6,225
"4720",7,16,225
"4721",8,9,225
"4722",9,14,225
"4723",10,11,225
"4724",11,4,225
"4725",11,10,225
"4726",11,14,225
"4727",12,13,225
"4728",13,NA,225
"4729",14,9,225
"4730",14,11,225
"4731",15,NA,225
"4732",16,7,225
"4733",1,3,226
"4734",1,12,226
"4735",2,3,226
"4736",2,5,226
"4737",2,13,226
"4738",3,2,226
"4739",4,4,226
"4740",5,NA,226
"4741",6,10,226
"4742",6,12,226
"4743",7,NA,226
"4744",8,8,226
"4745",9,10,226
"4746",10,11,226
"4747",11,10,226
"4748",12,1,226
"4749",12,6,226
"4750",12,7,226
"4751",13,2,226
"4752",14,14,226
"4753",15,15,226
"4754",16,16,226
"4755",1,1,227
"4756",2,NA,227
"4757",3,11,227
"4758",4,5,227
"4759",4,10,227
"4760",5,4,227
"4761",5,16,227
"4762",6,6,227
"4763",7,10,227
"4764",8,8,227
"4765",9,9,227
"4766",10,4,227
"4767",10,7,227
"4768",11,NA,227
"4769",12,2,227
"4770",12,13,227
"4771",13,12,227
"4772",14,14,227
"4773",15,15,227
"4774",16,NA,227
"4775",1,1,228
"4776",2,9,228
"4777",3,12,228
"4778",4,4,228
"4779",5,NA,228
"4780",6,6,228
"4781",7,5,228
"4782",8,NA,228
"4783",9,8,228
"4784",10,10,228
"4785",11,14,228
"4786",12,13,228
"4787",13,12,228
"4788",14,11,228
"4789",14,16,228
"4790",15,12,228
"4791",16,NA,228
"4792",1,1,229
"4793",2,3,229
"4794",2,12,229
"4795",3,2,229
"4796",3,5,229
"4797",4,4,229
"4798",5,3,229
"4799",5,9,229
"4800",6,6,229
"4801",7,10,229
"4802",8,10,229
"4803",9,NA,229
"4804",10,7,229
"4805",10,8,229
"4806",10,14,229
"4807",11,10,229
"4808",12,2,229
"4809",13,13,229
"4810",14,10,229
"4811",15,15,229
"4812",16,16,229
"4813",1,1,230
"4814",2,3,230
"4815",3,2,230
"4816",4,5,230
"4817",5,4,230
"4818",6,12,230
"4819",7,NA,230
"4820",8,10,230
"4821",9,14,230
"4822",10,8,230
"4823",10,15,230
"4824",11,NA,230
"4825",12,6,230
"4826",12,7,230
"4827",12,13,230
"4828",12,15,230
"4829",13,12,230
"4830",14,11,230
"4831",15,12,230
"4832",16,11,230
"4833",1,5,231
"4834",2,5,231
"4835",3,3,231
"4836",4,5,231
"4837",5,2,231
"4838",5,4,231
"4839",6,NA,231
"4840",7,7,231
"4841",8,9,231
"4842",9,8,231
"4843",10,11,231
"4844",10,14,231
"4845",11,10,231
"4846",12,6,231
"4847",12,13,231
"4848",13,NA,231
"4849",14,NA,231
"4850",15,15,231
"4851",16,16,231
"4852",1,1,232
"4853",2,2,232
"4854",3,NA,232
"4855",4,5,232
"4856",5,4,232
"4857",6,NA,232
"4858",7,10,232
"4859",7,11,232
"4860",8,8,232
"4861",9,9,232
"4862",10,7,232
"4863",11,7,232
"4864",11,10,232
"4865",12,6,232
"4866",13,13,232
"4867",14,14,232
"4868",15,3,232
"4869",16,16,232
"4870",1,1,233
"4871",2,3,233
"4872",2,6,233
"4873",3,2,233
"4874",4,12,233
"4875",5,11,233
"4876",6,12,233
"4877",6,13,233
"4878",7,10,233
"4879",8,8,233
"4880",9,9,233
"4881",10,11,233
"4882",11,5,233
"4883",11,10,233
"4884",11,14,233
"4885",12,3,233
"4886",12,6,233
"4887",12,13,233
"4888",13,6,233
"4889",13,12,233
"4890",14,NA,233
"4891",15,3,233
"4892",16,16,233
"4893",1,2,234
"4894",2,1,234
"4895",3,5,234
"4896",3,6,234
"4897",4,13,234
"4898",5,3,234
"4899",6,4,234
"4900",7,10,234
"4901",8,9,234
"4902",9,8,234
"4903",10,7,234
"4904",11,14,234
"4905",12,13,234
"4906",12,15,234
"4907",13,4,234
"4908",13,12,234
"4909",14,11,234
"4910",15,NA,234
"4911",16,8,234
"4912",1,2,235
"4913",2,5,235
"4914",3,NA,235
"4915",4,5,235
"4916",4,14,235
"4917",5,2,235
"4918",5,4,235
"4919",5,7,235
"4920",6,3,235
"4921",6,12,235
"4922",7,NA,235
"4923",8,9,235
"4924",9,16,235
"4925",10,7,235
"4926",10,11,235
"4927",11,10,235
"4928",11,14,235
"4929",12,13,235
"4930",12,15,235
"4931",13,12,235
"4932",14,4,235
"4933",14,11,235
"4934",15,12,235
"4935",16,NA,235
"4936",1,10,236
"4937",2,5,236
"4938",3,6,236
"4939",4,12,236
"4940",5,2,236
"4941",6,3,236
"4942",7,8,236
"4943",7,16,236
"4944",8,7,236
"4945",8,9,236
"4946",9,NA,236
"4947",10,1,236
"4948",10,11,236
"4949",11,8,236
"4950",11,10,236
"4951",12,NA,236
"4952",13,13,236
"4953",14,14,236
"4954",15,15,236
"4955",16,NA,236
"4956",1,8,237
"4957",1,13,237
"4958",2,2,237
"4959",3,13,237
"4960",4,4,237
"4961",5,5,237
"4962",6,6,237
"4963",7,10,237
"4964",7,11,237
"4965",8,1,237
"4966",8,9,237
"4967",9,8,237
"4968",10,7,237
"4969",10,11,237
"4970",10,14,237
"4971",10,15,237
"4972",11,7,237
"4973",11,10,237
"4974",11,14,237
"4975",12,13,237
"4976",13,12,237
"4977",14,9,237
"4978",14,10,237
"4979",14,11,237
"4980",14,15,237
"4981",15,10,237
"4982",15,14,237
"4983",16,3,237
"4984",1,1,238
"4985",2,3,238
"4986",3,2,238
"4987",4,11,238
"4988",5,2,238
"4989",6,12,238
"4990",6,14,238
"4991",7,7,238
"4992",8,10,238
"4993",8,11,238
"4994",9,9,238
"4995",10,8,238
"4996",11,4,238
"4997",11,14,238
"4998",12,6,238
"4999",12,13,238
"5000",13,NA,238
"5001",14,6,238
"5002",14,11,238
"5003",15,15,238
"5004",16,16,238
"5005",1,1,239
"5006",2,3,239
"5007",3,2,239
"5008",3,6,239
"5009",4,7,239
"5010",5,5,239
"5011",6,NA,239
"5012",7,4,239
"5013",8,8,239
"5014",9,9,239
"5015",10,11,239
"5016",11,10,239
"5017",11,14,239
"5018",12,12,239
"5019",13,13,239
"5020",14,11,239
"5021",15,15,239
"5022",16,16,239
"5023",1,1,240
"5024",2,3,240
"5025",3,2,240
"5026",3,12,240
"5027",3,15,240
"5028",4,9,240
"5029",5,5,240
"5030",6,9,240
"5031",6,12,240
"5032",7,NA,240
"5033",8,6,240
"5034",8,16,240
"5035",9,4,240
"5036",9,8,240
"5037",10,7,240
"5038",11,11,240
"5039",12,6,240
"5040",12,13,240
"5041",13,12,240
"5042",14,14,240
"5043",15,16,240
"5044",16,8,240
"5045",16,15,240
"5046",1,1,241
"5047",2,3,241
"5048",2,10,241
"5049",2,12,241
"5050",3,2,241
"5051",3,15,241
"5052",4,7,241
"5053",4,15,241
"5054",5,5,241
"5055",6,6,241
"5056",7,NA,241
"5057",8,8,241
"5058",9,9,241
"5059",10,NA,241
"5060",11,10,241
"5061",12,2,241
"5062",12,13,241
"5063",13,12,241
"5064",14,11,241
"5065",15,3,241
"5066",15,4,241
"5067",16,16,241
"5068",1,1,242
"5069",2,3,242
"5070",2,5,242
"5071",3,2,242
"5072",3,5,242
"5073",4,5,242
"5074",5,2,242
"5075",5,3,242
"5076",5,4,242
"5077",6,13,242
"5078",7,7,242
"5079",8,8,242
"5080",9,9,242
"5081",10,14,242
"5082",11,14,242
"5083",12,12,242
"5084",13,NA,242
"5085",14,10,242
"5086",14,11,242
"5087",15,15,242
"5088",16,16,242
"5089",1,2,243
"5090",2,3,243
"5091",2,5,243
"5092",2,12,243
"5093",3,NA,243
"5094",4,4,243
"5095",5,2,243
"5096",5,3,243
"5097",6,12,243
"5098",6,13,243
"5099",7,7,243
"5100",8,8,243
"5101",9,3,243
"5102",9,15,243
"5103",10,11,243
"5104",10,14,243
"5105",11,10,243
"5106",11,14,243
"5107",12,2,243
"5108",13,NA,243
"5109",14,10,243
"5110",14,11,243
"5111",15,9,243
"5112",16,6,243
"5113",1,1,244
"5114",2,NA,244
"5115",3,12,244
"5116",4,5,244
"5117",5,2,244
"5118",5,4,244
"5119",6,12,244
"5120",7,11,244
"5121",8,9,244
"5122",9,8,244
"5123",10,14,244
"5124",11,7,244
"5125",11,14,244
"5126",12,3,244
"5127",12,6,244
"5128",12,13,244
"5129",13,NA,244
"5130",14,11,244
"5131",15,15,244
"5132",16,16,244
"5133",1,1,245
"5134",2,2,245
"5135",3,3,245
"5136",4,NA,245
"5137",5,5,245
"5138",6,12,245
"5139",7,7,245
"5140",8,9,245
"5141",9,8,245
"5142",9,14,245
"5143",10,10,245
"5144",11,8,245
"5145",12,6,245
"5146",13,NA,245
"5147",14,NA,245
"5148",15,4,245
"5149",16,13,245
"5150",1,11,246
"5151",2,3,246
"5152",3,2,246
"5153",3,12,246
"5154",4,4,246
"5155",5,3,246
"5156",6,3,246
"5157",6,12,246
"5158",7,7,246
"5159",8,1,246
"5160",9,9,246
"5161",10,11,246
"5162",10,16,246
"5163",11,1,246
"5164",11,10,246
"5165",12,2,246
"5166",12,6,246
"5167",13,13,246
"5168",14,14,246
"5169",15,15,246
"5170",16,10,246
"5171",1,1,247
"5172",2,12,247
"5173",2,13,247
"5174",3,NA,247
"5175",4,4,247
"5176",5,15,247
"5177",6,12,247
"5178",7,10,247
"5179",8,9,247
"5180",9,8,247
"5181",10,7,247
"5182",10,11,247
"5183",11,NA,247
"5184",12,2,247
"5185",12,3,247
"5186",12,6,247
"5187",13,2,247
"5188",14,14,247
"5189",15,5,247
"5190",16,12,247
"5191",1,1,248
"5192",2,3,248
"5193",3,12,248
"5194",4,5,248
"5195",4,8,248
"5196",4,9,248
"5197",5,3,248
"5198",5,4,248
"5199",6,6,248
"5200",7,12,248
"5201",8,9,248
"5202",9,4,248
"5203",9,8,248
"5204",10,11,248
"5205",11,10,248
"5206",11,14,248
"5207",12,3,248
"5208",12,13,248
"5209",12,15,248
"5210",13,11,248
"5211",13,12,248
"5212",14,NA,248
"5213",15,12,248
"5214",16,3,248
"5215",1,NA,249
"5216",2,12,249
"5217",3,2,249
"5218",4,4,249
"5219",5,5,249
"5220",6,1,249
"5221",7,10,249
"5222",8,8,249
"5223",9,9,249
"5224",10,7,249
"5225",10,11,249
"5226",11,10,249
"5227",11,14,249
"5228",12,2,249
"5229",13,13,249
"5230",14,11,249
"5231",15,15,249
"5232",16,16,249
"5233",1,1,250
"5234",2,3,250
"5235",2,12,250
"5236",2,13,250
"5237",3,2,250
"5238",3,16,250
"5239",4,4,250
"5240",5,5,250
"5241",6,12,250
"5242",6,13,250
"5243",7,7,250
"5244",8,9,250
"5245",9,8,250
"5246",10,11,250
"5247",11,10,250
"5248",11,14,250
"5249",12,6,250
"5250",13,2,250
"5251",13,6,250
"5252",14,11,250
"5253",15,14,250
"5254",16,NA,250
"5255",1,1,251
"5256",2,3,251
"5257",2,11,251
"5258",3,2,251
"5259",3,6,251
"5260",3,15,251
"5261",4,4,251
"5262",5,5,251
"5263",6,NA,251
"5264",7,9,251
"5265",7,10,251
"5266",8,10,251
"5267",9,7,251
"5268",10,7,251
"5269",10,8,251
"5270",10,14,251
"5271",11,2,251
"5272",11,14,251
"5273",12,6,251
"5274",12,13,251
"5275",13,NA,251
"5276",14,10,251
"5277",14,11,251
"5278",14,16,251
"5279",15,3,251
"5280",16,NA,251
"5281",1,1,252
"5282",2,NA,252
"5283",3,2,252
"5284",4,4,252
"5285",5,7,252
"5286",6,3,252
"5287",6,12,252
"5288",7,NA,252
"5289",8,9,252
"5290",9,NA,252
"5291",10,10,252
"5292",11,7,252
"5293",11,14,252
"5294",12,6,252
"5295",12,15,252
"5296",13,2,252
"5297",13,12,252
"5298",14,11,252
"5299",15,12,252
"5300",16,16,252
"5301",1,1,253
"5302",2,NA,253
"5303",3,2,253
"5304",3,6,253
"5305",4,4,253
"5306",5,5,253
"5307",6,13,253
"5308",7,7,253
"5309",8,15,253
"5310",9,9,253
"5311",10,10,253
"5312",11,14,253
"5313",12,13,253
"5314",13,6,253
"5315",13,12,253
"5316",14,11,253
"5317",15,8,253
"5318",16,16,253
"5319",1,1,254
"5320",2,2,254
"5321",3,16,254
"5322",4,4,254
"5323",5,5,254
"5324",6,13,254
"5325",7,7,254
"5326",8,9,254
"5327",9,8,254
"5328",10,11,254
"5329",10,13,254
"5330",10,14,254
"5331",10,15,254
"5332",11,10,254
"5333",12,13,254
"5334",13,6,254
"5335",13,12,254
"5336",14,10,254
"5337",15,10,254
"5338",16,NA,254
"5339",1,11,255
"5340",2,3,255
"5341",3,2,255
"5342",3,6,255
"5343",3,15,255
"5344",4,14,255
"5345",4,15,255
"5346",5,6,255
"5347",6,3,255
"5348",6,5,255
"5349",6,12,255
"5350",7,11,255
"5351",7,14,255
"5352",8,9,255
"5353",9,8,255
"5354",10,7,255
"5355",11,7,255
"5356",11,14,255
"5357",12,6,255
"5358",12,7,255
"5359",13,13,255
"5360",14,4,255
"5361",14,7,255
"5362",14,11,255
"5363",15,3,255
"5364",15,4,255
"5365",16,2,255
"5366",1,15,256
"5367",2,3,256
"5368",3,NA,256
"5369",4,5,256
"5370",5,4,256
"5371",6,10,256
"5372",6,12,256
"5373",7,7,256
"5374",8,8,256
"5375",9,9,256
"5376",10,NA,256
"5377",11,11,256
"5378",12,6,256
"5379",13,13,256
"5380",14,14,256
"5381",15,1,256
"5382",16,5,256
"5383",1,4,257
"5384",2,3,257
"5385",2,5,257
"5386",3,2,257
"5387",4,NA,257
"5388",5,2,257
"5389",6,12,257
"5390",7,10,257
"5391",8,8,257
"5392",9,9,257
"5393",10,7,257
"5394",10,11,257
"5395",11,NA,257
"5396",12,NA,257
"5397",13,13,257
"5398",14,11,257
"5399",15,2,257
"5400",16,5,257
"5401",1,1,258
"5402",2,3,258
"5403",2,5,258
"5404",2,13,258
"5405",3,2,258
"5406",3,12,258
"5407",4,4,258
"5408",5,2,258
"5409",5,6,258
"5410",6,5,258
"5411",6,12,258
"5412",7,7,258
"5413",8,11,258
"5414",9,9,258
"5415",10,10,258
"5416",11,8,258
"5417",12,6,258
"5418",13,2,258
"5419",14,16,258
"5420",15,15,258
"5421",16,14,258
"5422",1,1,259
"5423",2,5,259
"5424",3,3,259
"5425",4,5,259
"5426",5,NA,259
"5427",6,12,259
"5428",7,10,259
"5429",8,8,259
"5430",9,9,259
"5431",10,NA,259
"5432",11,NA,259
"5433",12,NA,259
"5434",13,13,259
"5435",14,11,259
"5436",15,15,259
"5437",16,16,259
"5438",1,1,260
"5439",2,8,260
"5440",2,11,260
"5441",3,9,260
"5442",4,4,260
"5443",5,9,260
"5444",6,6,260
"5445",7,7,260
"5446",8,2,260
"5447",8,9,260
"5448",9,8,260
"5449",10,9,260
"5450",10,11,260
"5451",11,10,260
"5452",11,14,260
"5453",12,13,260
"5454",13,12,260
"5455",13,14,260
"5456",14,11,260
"5457",15,15,260
"5458",16,16,260
"5459",1,1,261
"5460",2,2,261
"5461",3,6,261
"5462",3,8,261
"5463",4,NA,261
"5464",5,4,261
"5465",5,14,261
"5466",6,3,261
"5467",6,12,261
"5468",7,11,261
"5469",8,3,261
"5470",8,10,261
"5471",9,NA,261
"5472",10,8,261
"5473",10,11,261
"5474",10,14,261
"5475",11,7,261
"5476",11,10,261
"5477",11,14,261
"5478",12,6,261
"5479",12,13,261
"5480",13,NA,261
"5481",14,10,261
"5482",14,11,261
"5483",15,9,261
"5484",16,11,261
"5485",1,1,262
"5486",2,NA,262
"5487",3,12,262
"5488",3,15,262
"5489",4,4,262
"5490",5,2,262
"5491",6,13,262
"5492",7,7,262
"5493",8,8,262
"5494",9,9,262
"5495",10,10,262
"5496",11,11,262
"5497",12,13,262
"5498",13,6,262
"5499",14,14,262
"5500",15,3,262
"5501",16,16,262
"5502",1,1,263
"5503",2,5,263
"5504",2,14,263
"5505",3,3,263
"5506",4,5,263
"5507",5,2,263
"5508",5,4,263
"5509",6,NA,263
"5510",7,7,263
"5511",8,9,263
"5512",9,8,263
"5513",10,11,263
"5514",11,5,263
"5515",11,10,263
"5516",11,14,263
"5517",12,13,263
"5518",13,6,263
"5519",14,2,263
"5520",14,11,263
"5521",15,15,263
"5522",16,16,263
"5523",1,1,264
"5524",2,3,264
"5525",2,12,264
"5526",3,2,264
"5527",3,15,264
"5528",4,10,264
"5529",5,12,264
"5530",6,NA,264
"5531",7,10,264
"5532",8,9,264
"5533",8,10,264
"5534",9,8,264
"5535",10,7,264
"5536",10,8,264
"5537",11,11,264
"5538",12,2,264
"5539",12,5,264
"5540",12,6,264
"5541",13,13,264
"5542",14,14,264
"5543",15,3,264
"5544",16,16,264
"5545",1,1,265
"5546",2,10,265
"5547",3,3,265
"5548",4,4,265
"5549",5,2,265
"5550",6,6,265
"5551",7,10,265
"5552",8,9,265
"5553",9,8,265
"5554",10,2,265
"5555",10,11,265
"5556",11,10,265
"5557",12,13,265
"5558",13,12,265
"5559",14,11,265
"5560",15,15,265
"5561",16,10,265
"5562",1,14,266
"5563",2,2,266
"5564",3,NA,266
"5565",4,4,266
"5566",5,3,266
"5567",6,13,266
"5568",7,7,266
"5569",8,8,266
"5570",9,9,266
"5571",10,14,266
"5572",11,11,266
"5573",12,12,266
"5574",13,6,266
"5575",14,10,266
"5576",15,15,266
"5577",16,3,266
"5578",1,4,267
"5579",2,5,267
"5580",3,2,267
"5581",3,12,267
"5582",4,1,267
"5583",5,2,267
"5584",6,NA,267
"5585",7,10,267
"5586",7,11,267
"5587",8,8,267
"5588",9,9,267
"5589",10,7,267
"5590",10,11,267
"5591",11,7,267
"5592",12,3,267
"5593",12,6,267
"5594",12,13,267
"5595",13,12,267
"5596",14,NA,267
"5597",15,15,267
"5598",16,14,267
"5599",1,1,268
"5600",2,3,268
"5601",2,7,268
"5602",3,2,268
"5603",3,5,268
"5604",4,5,268
"5605",5,3,268
"5606",5,4,268
"5607",5,15,268
"5608",6,12,268
"5609",7,4,268
"5610",7,8,268
"5611",7,10,268
"5612",8,7,268
"5613",8,9,268
"5614",9,8,268
"5615",10,7,268
"5616",11,14,268
"5617",12,6,268
"5618",12,15,268
"5619",13,13,268
"5620",14,11,268
"5621",14,16,268
"5622",15,5,268
"5623",15,12,268
"5624",16,14,268
"5625",1,1,269
"5626",2,2,269
"5627",3,4,269
"5628",4,10,269
"5629",5,5,269
"5630",6,6,269
"5631",7,NA,269
"5632",8,9,269
"5633",8,16,269
"5634",9,8,269
"5635",10,7,269
"5636",10,14,269
"5637",11,11,269
"5638",12,3,269
"5639",12,13,269
"5640",13,12,269
"5641",14,10,269
"5642",15,15,269
"5643",16,NA,269
"5644",1,16,270
"5645",2,3,270
"5646",2,5,270
"5647",3,2,270
"5648",4,4,270
"5649",5,2,270
"5650",6,6,270
"5651",7,10,270
"5652",7,11,270
"5653",8,9,270
"5654",8,10,270
"5655",8,11,270
"5656",9,7,270
"5657",9,8,270
"5658",9,10,270
"5659",10,7,270
"5660",10,8,270
"5661",10,9,270
"5662",11,7,270
"5663",11,8,270
"5664",12,13,270
"5665",13,12,270
"5666",14,11,270
"5667",15,15,270
"5668",16,1,270
"5669",1,NA,271
"5670",2,3,271
"5671",2,8,271
"5672",3,NA,271
"5673",4,4,271
"5674",5,14,271
"5675",6,10,271
"5676",6,12,271
"5677",7,10,271
"5678",8,2,271
"5679",9,NA,271
"5680",10,1,271
"5681",10,7,271
"5682",11,10,271
"5683",11,14,271
"5684",12,NA,271
"5685",13,NA,271
"5686",14,5,271
"5687",14,11,271
"5688",14,13,271
"5689",15,15,271
"5690",16,9,271
"5691",1,14,272
"5692",2,3,272
"5693",2,6,272
"5694",3,2,272
"5695",4,5,272
"5696",5,4,272
"5697",6,1,272
"5698",6,12,272
"5699",6,13,272
"5700",7,10,272
"5701",8,8,272
"5702",9,9,272
"5703",10,7,272
"5704",11,10,272
"5705",11,13,272
"5706",12,6,272
"5707",12,13,272
"5708",12,16,272
"5709",13,6,272
"5710",13,12,272
"5711",14,1,272
"5712",15,15,272
"5713",16,12,272
"5714",1,1,273
"5715",2,5,273
"5716",3,2,273
"5717",4,NA,273
"5718",5,2,273
"5719",5,4,273
"5720",6,6,273
"5721",7,7,273
"5722",8,9,273
"5723",9,NA,273
"5724",10,8,273
"5725",11,14,273
"5726",12,13,273
"5727",13,12,273
"5728",14,11,273
"5729",15,15,273
"5730",16,16,273
"5731",1,1,274
"5732",2,2,274
"5733",3,12,274
"5734",4,10,274
"5735",5,NA,274
"5736",6,12,274
"5737",7,5,274
"5738",8,9,274
"5739",8,11,274
"5740",9,8,274
"5741",10,4,274
"5742",10,7,274
"5743",10,11,274
"5744",11,8,274
"5745",11,10,274
"5746",11,13,274
"5747",11,14,274
"5748",12,6,274
"5749",12,13,274
"5750",13,5,274
"5751",13,11,274
"5752",13,12,274
"5753",14,11,274
"5754",15,15,274
"5755",16,16,274
"5756",1,1,275
"5757",2,5,275
"5758",3,NA,275
"5759",4,5,275
"5760",5,2,275
"5761",5,4,275
"5762",6,12,275
"5763",7,10,275
"5764",8,3,275
"5765",8,9,275
"5766",8,10,275
"5767",8,11,275
"5768",9,8,275
"5769",10,8,275
"5770",11,8,275
"5771",11,14,275
"5772",11,16,275
"5773",12,6,275
"5774",13,13,275
"5775",14,9,275
"5776",14,11,275
"5777",15,15,275
"5778",16,NA,275
"5779",1,1,276
"5780",2,3,276
"5781",2,4,276
"5782",2,5,276
"5783",3,2,276
"5784",3,6,276
"5785",4,NA,276
"5786",5,2,276
"5787",6,NA,276
"5788",7,6,276
"5789",8,8,276
"5790",9,9,276
"5791",10,NA,276
"5792",11,5,276
"5793",12,12,276
"5794",13,13,276
"5795",14,14,276
"5796",15,10,276
"5797",16,16,276
"5798",1,1,277
"5799",2,2,277
"5800",3,9,277
"5801",4,NA,277
"5802",5,NA,277
"5803",6,12,277
"5804",7,7,277
"5805",8,9,277
"5806",9,8,277
"5807",10,4,277
"5808",10,14,277
"5809",11,15,277
"5810",12,6,277
"5811",13,5,277
"5812",14,10,277
"5813",15,11,277
"5814",16,16,277
"5815",1,1,278
"5816",2,3,278
"5817",2,5,278
"5818",3,2,278
"5819",4,4,278
"5820",5,2,278
"5821",6,12,278
"5822",7,15,278
"5823",8,8,278
"5824",9,9,278
"5825",10,10,278
"5826",11,14,278
"5827",12,6,278
"5828",12,13,278
"5829",13,NA,278
"5830",14,11,278
"5831",15,7,278
"5832",16,16,278
"5833",1,NA,279
"5834",2,5,279
"5835",3,11,279
"5836",4,4,279
"5837",5,NA,279
"5838",6,6,279
"5839",7,7,279
"5840",8,9,279
"5841",9,8,279
"5842",9,15,279
"5843",10,11,279
"5844",11,10,279
"5845",11,14,279
"5846",12,13,279
"5847",13,12,279
"5848",14,11,279
"5849",15,NA,279
"5850",16,1,279
"5851",1,1,280
"5852",2,3,280
"5853",3,2,280
"5854",4,5,280
"5855",5,4,280
"5856",5,7,280
"5857",6,6,280
"5858",7,5,280
"5859",7,10,280
"5860",8,8,280
"5861",9,9,280
"5862",10,7,280
"5863",10,11,280
"5864",10,14,280
"5865",11,10,280
"5866",12,12,280
"5867",13,13,280
"5868",14,10,280
"5869",15,14,280
"5870",16,16,280
"5871",1,12,281
"5872",2,3,281
"5873",2,5,281
"5874",2,7,281
"5875",2,12,281
"5876",3,2,281
"5877",3,6,281
"5878",4,4,281
"5879",5,2,281
"5880",6,3,281
"5881",7,10,281
"5882",8,7,281
"5883",8,9,281
"5884",9,NA,281
"5885",10,7,281
"5886",11,14,281
"5887",12,2,281
"5888",12,6,281
"5889",12,13,281
"5890",13,12,281
"5891",14,11,281
"5892",15,15,281
"5893",16,16,281
"5894",1,7,282
"5895",2,12,282
"5896",2,13,282
"5897",3,3,282
"5898",4,10,282
"5899",5,5,282
"5900",6,12,282
"5901",7,10,282
"5902",8,10,282
"5903",9,NA,282
"5904",10,4,282
"5905",10,7,282
"5906",10,8,282
"5907",10,14,282
"5908",11,11,282
"5909",12,2,282
"5910",12,6,282
"5911",12,13,282
"5912",13,2,282
"5913",13,6,282
"5914",13,12,282
"5915",14,10,282
"5916",15,15,282
"5917",16,9,282
"5918",1,5,283
"5919",2,6,283
"5920",2,8,283
"5921",3,3,283
"5922",4,15,283
"5923",5,NA,283
"5924",6,12,283
"5925",6,13,283
"5926",7,7,283
"5927",8,2,283
"5928",8,9,283
"5929",9,8,283
"5930",10,10,283
"5931",11,11,283
"5932",12,13,283
"5933",13,6,283
"5934",14,14,283
"5935",15,4,283
"5936",16,16,283
"5937",1,NA,284
"5938",2,13,284
"5939",3,2,284
"5940",3,12,284
"5941",4,1,284
"5942",4,5,284
"5943",5,4,284
"5944",6,3,284
"5945",6,12,284
"5946",7,10,284
"5947",8,9,284
"5948",8,10,284
"5949",9,8,284
"5950",10,7,284
"5951",10,8,284
